@relation '4CRE-V2-CE-ML: -C 4'

@attribute class0 {0, 1}
@attribute class1 {0, 1}
@attribute class2 {0, 1}
@attribute class3 {0, 1}
@attribute att0 numeric
@attribute att1 numeric

@data
0,0,1,0,-1.1826,-2.1876
0,0,0,1,-2.2308,1.8307
0,0,1,0,-0.73645,-1.3213
0,0,1,0,-0.70462,-3.1091
0,0,1,0,-1.32,-3.9385
0,0,0,1,-3.4499,2.2914
0,0,1,0,-1.3065,-1.5734
0,0,0,1,-1.5829,-0.096673
0,0,1,0,-1.0729,-3.0528
0,0,0,1,-3.3403,0.50098
0,0,1,0,-1.6148,-2.1548
0,0,1,0,-0.75409,-2.8289
0,0,1,0,-1.7361,-2.7163
0,0,1,0,-0.53577,-3.4893
0,0,1,0,-1.3251,-2.3819
0,0,0,1,-2.7082,1.4673
0,0,1,0,-1.0727,-2.7306
0,0,1,0,-0.64521,-3.4291
0,0,1,0,-1.2827,-2.1402
0,0,0,1,-3.8108,0.59715
0,0,0,1,-2.2949,0.82939
0,0,0,1,-3.5817,0.82625
0,0,0,1,-1.4622,1.5534
0,0,0,1,-2.7545,1.938
0,0,1,1,-0.90133,-0.26492
0,0,1,0,-1.0831,-2.2823
0,0,0,1,-2.931,1.0013
0,0,0,1,-2.9111,1.1924
0,0,0,1,-2.6221,1.0144
0,0,1,0,-0.77896,-3.189
0,0,1,0,-2.1409,-2.8259
0,0,0,1,-2.7346,1.3788
0,0,1,0,-1.0743,-2.0101
0,0,1,0,-1.5504,-2.1342
0,0,1,0,-0.4871,-2.7517
0,0,0,1,-2.1717,0.66459
0,0,0,1,-1.891,0.34538
0,0,1,0,-2.2947,-2.7846
0,0,1,0,-1.6466,-4.2483
0,0,0,1,-3.4051,1.0958
0,0,1,0,-1.0041,-1.9541
0,0,0,1,-2.0259,1.7437
0,0,0,1,-2.0552,1.6233
0,0,1,1,-1.1266,-0.45384
0,0,1,0,-0.92612,-4.1853
0,0,1,0,-0.092897,-3.3719
0,0,0,1,-1.7281,0.37282
0,0,1,0,-0.44553,-1.8362
0,0,0,1,-0.80186,0.071419
0,0,0,1,-2.7434,1.3774
0,0,0,1,-1.1432,1.3787
0,0,1,1,-1.9185,-0.56509
0,0,1,0,-1.8639,-3.2421
0,0,1,0,-1.6182,-3.1422
0,0,0,1,-1.2086,1.554
0,0,0,1,-1.1309,0.42012
0,0,0,1,-1.6498,0.026007
0,0,0,1,-2.8793,-0.53092
0,0,1,0,-0.79433,-1.3391
0,0,0,1,-2.0003,1.0344
0,0,1,1,-1.8556,-0.61434
0,0,0,1,-1.9023,0.64507
0,0,0,1,-2.9148,1.4304
0,0,1,0,-0.41209,-1.588
0,0,0,1,-2.8914,1.8372
0,0,0,1,-2.2335,1.416
0,0,0,1,-1.5838,1.3994
0,0,1,0,-1.5391,-1.6086
0,0,1,0,-0.72542,-1.4982
0,0,0,1,-2.1111,2.0629
0,0,1,0,0.48657,-1.3224
0,0,1,0,-1.3322,-2.7115
0,0,0,1,-2.1895,1.9173
0,0,1,0,-1.2955,-1.7498
0,0,0,1,-2.365,1.2228
0,0,0,1,-4.4698,0.43799
0,0,1,0,-1.118,-2.229
0,0,1,0,-1.3771,-2.4258
0,0,1,0,-1.5974,-1.713
0,0,1,1,-2.0918,-0.8126
0,0,0,1,-2.79,0.41644
0,0,1,0,-1.3556,-2.1884
0,0,1,0,-1.1272,-3.9929
0,0,1,0,-2.534,-1.2335
0,0,0,1,-1.9782,1.3758
0,0,1,0,-0.16398,-2.7002
0,0,1,0,-0.31933,-3.2503
0,0,1,1,-1.7387,-0.44505
0,0,0,1,-2.4771,1.4603
0,0,1,1,-1.8088,-0.88454
0,0,0,1,-0.9523,-0.11406
0,0,0,1,-2.1571,1.5256
0,0,1,0,-0.91962,-2.9867
0,0,0,1,-1.578,1.4806
0,0,0,1,-1.4982,0.13735
0,0,1,0,-0.90353,-1.9179
0,0,0,1,-1.8044,0.42246
0,0,0,1,-3.7967,-0.98256
0,0,0,1,-1.9921,0.93274
0,0,1,0,-0.99812,-1.9987
0,0,1,0,-1.3794,-2.1386
0,0,0,1,-1.8462,2.3453
0,0,1,0,-1.5051,-2.8865
0,0,1,0,-2.2145,-2.2079
0,0,0,1,-1.6146,0.85958
0,0,0,1,-1.6889,0.68553
0,0,1,0,-0.82915,-3.1325
0,0,0,1,-2.649,0.70935
0,0,1,0,-1.4175,-2.4846
0,0,0,1,-2.7298,1.32
0,0,1,0,-1.3406,-1.2853
0,0,0,1,-2.3982,0.60915
0,0,1,0,-1.6662,-1.373
0,0,1,0,0.13531,-1.7431
0,0,0,1,-2.9772,1.7581
0,0,0,1,-1.6867,0.32289
0,0,1,0,-0.90365,-3.1981
0,0,1,0,-0.9699,-4.4558
0,0,1,0,0.11913,-2.5848
0,0,1,0,-0.43902,-0.98402
0,0,0,1,-2.1682,0.16017
0,0,1,0,-0.70014,-1.4724
0,0,1,0,-1.774,-3.8218
0,0,1,0,-1.4573,-2.4708
0,0,0,1,-3.762,0.8222
0,0,1,0,-0.038775,-2.9951
0,0,1,0,-1.3025,-1.16
0,0,0,1,-2.3357,1.2947
0,0,1,0,-0.2161,-2.4331
0,0,0,1,-2.1706,1.3949
0,0,0,1,-4.4507,0.93313
0,0,0,1,-1.3345,1.4157
0,0,0,1,-1.1252,1.6988
0,0,1,0,-2.2494,-2.4558
0,0,0,1,-2.2224,2.6233
0,0,1,0,-2.0887,-1.126
0,0,0,1,-2.3214,2.5798
0,0,1,0,-1.0439,-1.567
0,0,0,1,-2.5153,0.28588
0,0,0,1,-2.1999,1.2458
0,0,1,0,-0.54437,-2.7212
0,0,0,1,-2.6143,0.6474
0,0,0,1,-2.2911,1.1077
0,0,0,1,-2.0049,1.1964
0,0,1,0,-1.0762,-2.2992
0,0,1,0,0.033836,-1.4325
0,0,0,1,-1.2099,1.615
0,0,0,1,-1.1257,2.4729
0,0,0,1,-1.8737,0.46067
0,0,1,0,-2.8633,-1.6799
0,0,0,1,-2.0906,1.2944
0,0,0,1,-1.396,2.2142
0,0,1,0,-1.1293,-1.8104
0,0,1,0,-2.1035,-2.8843
0,0,0,1,-2.811,1.3954
0,0,0,1,-2.6689,1.4248
0,0,0,1,-2.3002,1.3664
0,0,1,0,-0.40135,-3.5902
0,0,1,0,-2.424,-3.7221
0,0,0,1,-1.8998,1.3731
0,0,0,1,-1.2615,0.7779
0,0,0,1,-2.3658,1.7801
0,0,0,1,-2.5395,0.78358
0,0,1,0,-0.90374,-0.70938
0,0,0,1,-2.9113,2.1253
0,0,1,0,-2.2105,-4.6653
0,0,0,1,-1.4865,1.6437
0,0,1,0,-0.504,-0.61062
0,0,0,1,-2.1225,1.3219
0,0,1,0,-1.6442,-1.6841
0,0,1,0,-0.81023,-0.69068
0,0,1,0,-1.7903,-1.51
0,0,1,0,-0.37111,-2.9827
0,0,1,0,-0.27761,-0.31487
0,0,1,0,-1.5797,-0.95737
0,0,0,1,-1.8283,1.9047
0,0,1,0,-0.67372,-3.0189
0,0,1,0,-2.6827,-2.1932
0,0,1,0,-3.3262,-0.62761
0,0,0,1,-2.2734,0.34101
0,0,1,1,-2.5273,-0.80843
0,0,1,0,-1.2435,-1.8621
0,0,0,1,-1.2733,0.45765
0,0,0,1,-2.4473,1.597
0,0,0,1,-1.4737,1.093
0,0,1,0,-0.29525,-0.35338
0,0,1,0,-1.6814,-2.6217
0,0,1,0,-2.22,-2.745
0,0,0,1,-1.2699,-0.081092
0,0,0,1,-1.9633,0.014231
0,0,0,1,-1.5202,0.65281
0,0,0,1,-3.4978,1.3782
0,0,0,1,-2.6068,0.64839
0,0,0,1,-3.808,0.7442
0,0,0,1,-2.4004,1.493
0,0,1,0,-1.3982,-3.3836
0,0,1,0,-0.71552,-3.6297
0,0,0,1,-2.2865,0.6095
0,0,0,1,-2.7642,2.2032
0,0,1,0,-0.41257,-3.7134
0,0,0,1,-2.1578,1.794
0,0,0,1,-3.456,2.8451
0,0,1,0,-1.0322,-2.3927
0,0,1,0,-1.0544,-2.3228
0,0,0,1,-2.7927,0.20065
0,0,1,0,-2.615,-1.2506
0,0,0,1,-2.4033,0.75268
0,0,1,0,-1.1779,-1.2325
0,0,0,1,-2.5313,-0.2803
0,0,0,1,-1.8125,2.0324
0,0,1,0,-0.53856,-1.0521
0,0,0,1,-1.862,0.20607
0,0,1,0,-3.6068,-2.8372
0,0,1,0,0.42362,-1.2741
0,0,1,0,-2.0206,-2.6188
0,0,1,0,-0.037651,-3.5384
0,0,0,1,-2.7912,0.50496
0,0,1,0,-1.8146,-3.2112
0,0,1,0,-1.0221,-3.4948
0,0,0,1,-1.9495,0.87283
0,0,0,1,-2.7346,2.7551
0,0,1,0,-1.5307,-2.7193
0,0,0,1,-1.3762,0.66279
0,0,1,0,-0.84438,-1.7857
0,0,1,0,-2.1525,-3.567
0,0,1,0,-0.52411,-2.0885
0,0,0,1,-2.914,2.6545
0,0,0,1,-2.1389,1.4496
0,0,0,1,-3.6943,0.93651
0,0,1,1,-1.2866,-0.42638
0,0,0,1,-3.0771,-0.96129
0,0,0,1,-2.6285,0.99513
0,0,1,0,-0.86743,-0.66848
0,0,0,1,-1.2098,0.44911
0,0,1,0,-1.9209,-2.888
0,0,1,0,-1.2678,-3.1337
0,0,1,0,-0.9581,-0.71382
0,0,1,0,1.0535,-1.9113
0,0,0,1,-2.5229,0.49989
0,0,0,1,-2.1475,1.785
0,0,0,1,-2.181,1.1942
0,0,0,1,-1.5682,1.0643
0,0,1,0,-1.3668,-1.3124
0,0,0,1,0.13201,1.6878
0,0,1,0,-2.0007,-2.2302
0,0,0,1,-3.0356,0.57282
0,0,1,0,-2.2562,-2.2912
0,0,0,1,-2.8813,1.9775
0,0,0,1,-0.96945,1.705
0,0,1,0,-0.25002,-3.4031
0,0,1,0,-1.3714,-1.1418
0,0,0,1,-1.5946,1.1917
0,0,1,1,-0.89148,-0.2793
0,0,0,1,-0.86189,0.51376
0,0,0,1,-1.0217,1.5995
0,0,0,1,-0.81439,1.1837
0,0,1,0,-2.8628,-1.437
0,0,1,0,-0.4964,-2.4361
0,0,0,1,-2.1576,1.6445
0,0,0,1,-2.1332,1.8897
0,0,1,0,-2.2062,-2.4463
0,0,0,1,-3.4231,-2.3537E-4
0,0,1,0,-0.41683,-2.0417
0,0,0,1,-2.0817,1.3061
0,0,0,1,-1.5247,1.0252
0,0,0,1,-2.9351,0.87048
0,0,0,1,-1.4229,1.8959
0,0,1,0,-1.7006,-1.666
0,0,1,0,-0.5013,-2.2075
0,0,0,1,-1.7853,1.8688
0,0,1,0,-0.70548,-2.9955
0,0,1,0,-1.1553,-2.8848
0,0,0,1,-2.1221,0.51935
0,0,0,1,-2.2336,0.71433
0,0,1,0,-3.2267,-1.1408
0,0,0,1,-1.0786,0.85518
0,0,1,0,0.4417,-2.2385
0,0,1,0,-2.1903,-3.7085
0,0,1,0,-0.38044,-2.4198
0,0,1,0,-0.79251,-2.2429
0,0,1,0,-1.2645,-1.7299
0,0,1,1,-1.9679,-0.51784
0,0,1,0,-1.9259,-3.799
0,0,0,1,-2.4067,0.23326
0,0,0,1,-2.3173,2.7601
0,0,0,1,-3.1346,-0.8499
0,0,0,1,-2.1877,0.54411
0,0,1,0,-1.737,-2.3114
0,0,0,1,-1.1771,1.4135
0,0,0,1,-1.7173,0.26833
0,0,0,1,-0.57881,0.74022
0,0,0,1,-2.3226,0.57973
0,0,0,1,-1.9992,2.1983
0,0,1,0,-0.77642,-1.6678
0,0,0,1,-1.9695,0.20652
0,0,0,1,-1.5652,1.8682
0,0,1,0,-2.1335,-2.4622
0,0,1,0,-1.7427,-3.8372
0,0,1,0,-1.3645,-1.5684
0,0,0,1,-1.1164,0.075099
0,0,0,1,-3.1419,0.94859
0,0,1,0,0.86805,-2.0246
0,0,1,0,-0.27657,-1.9928
0,0,1,0,-2.0777,-5.0792
0,0,1,0,-3.0536,-2.7142
0,0,1,0,-0.89779,-4.6365
0,0,1,0,-1.0459,-1.4633
0,0,1,0,-1.762,-2.8729
0,0,0,1,-1.992,-0.082295
0,0,1,0,-2.5157,-1.6501
0,0,1,0,-1.2306,-0.97857
0,0,1,0,-0.24638,-2.5686
0,0,0,1,-2.126,1.28
0,0,1,0,-1.2149,-1.0735
0,0,1,1,-1.3484,-0.65099
0,0,0,1,-2.8989,0.083274
0,0,1,0,-2.0572,-3.0547
0,0,1,0,-0.84467,-1.2913
0,0,0,1,-1.8552,1.3632
0,0,0,1,-3.1192,1.4313
0,0,1,0,0.18462,-0.66178
0,0,1,0,-1.172,-2.0162
0,0,1,0,-2.8745,-1.8539
0,0,0,1,-0.5739,0.78074
0,0,0,1,-0.14867,-0.41492
0,0,1,0,-1.8455,-2.285
0,0,1,0,-0.026064,-1.526
0,0,0,1,-2.2093,2.139
0,0,0,1,-1.8686,1.7091
0,0,0,1,-2.1112,-0.18503
0,0,0,1,-0.88294,1.6727
0,0,0,1,-2.2017,1.1619
0,0,1,0,-2.16,-2.597
0,0,0,1,-3.6078,0.88583
0,0,1,0,-2.6596,-2.7925
0,0,1,0,-1.6912,-2.7359
0,0,1,0,-1.1422,-3.0078
0,0,1,0,-1.9719,-1.7425
0,0,1,0,-0.45372,-1.751
0,0,1,0,-1.5785,-2.5038
0,0,1,0,0.2987,-1.009
0,0,0,1,-0.89031,0.025166
0,0,0,1,-1.4879,0.54472
0,0,0,1,-1.2389,1.7619
0,0,1,0,0.19308,-1.7701
0,0,0,1,-2.6484,1.3765
0,0,1,0,-2.1741,-1.5709
0,0,1,0,-0.80189,-2.7938
0,0,1,0,-1.755,-2.1946
0,0,0,1,-2.785,2.4063
0,0,0,1,-1.4568,1.1092
0,0,1,0,-1.6274,-2.5607
0,0,0,1,0.65814,-0.25322
0,0,0,1,-2.0004,0.77433
0,0,1,0,-0.25892,-3.6148
0,0,1,0,-0.6615,-1.433
0,0,0,1,-1.8823,0.62397
0,0,1,0,0.052859,-1.4047
0,0,0,1,-1.9947,1.7429
0,0,0,1,-2.124,3.105
0,0,0,1,-0.54736,0.22784
0,0,1,0,-1.1201,-2.7738
0,0,1,0,-0.65424,-3.5976
0,0,1,0,-1.8389,-1.6592
0,0,1,0,-0.1344,-2.4259
0,0,1,0,-0.93914,-2.2134
0,0,0,1,-1.0607,1.6704
0,0,1,0,-2.1587,-2.3967
0,0,1,0,-2.552,-3.15
0,0,0,1,-2.3553,1.1002
0,0,0,1,-1.9485,0.053568
0,0,1,0,1.6155,-1.5572
0,0,0,1,-1.7512,0.84869
0,0,1,0,-1.6082,-1.2906
0,0,0,1,-2.682,0.35631
0,0,1,0,-1.088,-3.6276
0,0,1,0,-1.3831,-2.2028
0,0,1,0,-1.4467,-4.4176
0,0,1,1,-1.9208,-0.41268
0,0,1,0,0.14829,-1.2847
0,0,1,0,1.4115,-2.6008
0,0,0,1,-2.1067,-0.30036
0,0,0,1,-2.9522,0.62144
0,0,1,0,-1.7503,-2.1084
0,0,1,0,-1.7795,-1.783
0,0,0,1,-1.8086,1.415
0,0,0,1,-1.8882,2.0966
0,0,0,1,-2.083,2.4824
0,0,1,0,-0.95452,-2.7023
0,0,0,1,-1.4396,2.047
0,0,1,0,-1.3212,-3.2822
0,0,0,1,-1.8852,1.3216
0,0,1,0,-0.82899,-2.4182
0,0,1,0,-1.1474,-1.5908
0,0,0,1,-2.8468,-0.68552
0,0,0,1,-1.2085,1.5045
0,0,0,1,-2.4864,2.2421
0,0,1,0,-0.62936,-2.43
0,0,1,0,-1.2241,-1.5806
0,0,0,1,-1.8063,2.245
0,0,1,0,-1.5435,-2.1513
0,0,0,1,-1.542,3.3918
0,0,1,0,-1.2953,-4.6445
0,0,1,0,-0.49834,-1.4568
0,0,1,0,-0.40843,-2.0098
0,0,0,1,-3.3614,1.0355
0,0,1,0,-1.9139,-3.0635
0,0,1,0,-2.1175,-2.8996
0,0,1,0,-1.53,-1.2999
0,0,0,1,-2.0012,1.452
0,0,1,0,-1.4766,-3.2057
0,0,1,0,-1.7762,-2.1209
0,0,1,0,-0.59722,-2.0798
0,0,1,0,-0.22998,-4.528
0,0,0,1,-0.62861,1.7348
0,0,0,1,-3.2223,2.5936
0,0,1,0,0.54818,-4.4395
0,0,1,0,-2.0114,-1.4158
0,0,0,1,-1.5272,0.80519
0,0,1,0,-0.56259,-1.5439
0,0,1,0,-0.70961,-2.9551
0,0,1,0,0.25828,-1.009
0,0,0,1,-2.1915,1.5323
0,0,1,0,-2.1578,-2.3325
0,0,0,1,-2.0186,-0.21628
0,0,0,1,-1.5508,2.0094
0,0,1,0,-0.22171,-2.6582
0,0,0,1,-3.1058,1.8186
0,0,0,1,-3.5704,0.25684
0,0,1,0,-0.81685,-2.8798
0,0,0,1,-1.4563,0.25218
0,0,0,1,-2.2134,0.5808
0,0,0,1,-2.0215,1.7168
0,0,1,0,-1.4102,-2.1328
0,0,0,1,-1.8202,1.5096
0,0,0,1,-3.12,0.92536
0,0,0,1,-2.0428,2.0364
0,0,0,1,-2.0739,-0.23405
0,0,0,1,-1.2303,1.117
0,0,1,0,-1.8544,-1.5899
0,0,0,1,-1.5524,0.24461
0,0,1,0,-3.119,-1.4772
0,0,0,1,-1.5097,0.90541
0,0,0,1,-2.3667,0.96948
0,0,0,1,-2.1226,1.197
0,0,0,1,-2.0608,0.79453
0,0,0,1,-2.8114,1.3252
0,0,0,1,-1.8677,0.47899
0,0,1,0,-0.49832,-2.6841
0,0,1,0,-0.9859,-2.0764
0,0,1,0,-0.30921,-1.4769
0,0,1,0,-1.6064,-2.0964
0,0,1,0,-0.49875,-0.46254
0,0,0,1,-0.78325,0.74614
0,0,0,1,-0.61704,1.9741
0,0,0,1,-3.1456,-0.40357
0,0,1,0,-0.022469,-2.4653
0,0,0,1,-0.37542,0.10468
0,0,0,1,-2.7069,0.39725
0,0,1,0,-3.4922,-2.9588
0,0,1,0,-0.62772,-2.9653
0,0,0,1,-1.1845,0.29004
0,0,0,1,-3.5956,2.1666
0,0,1,0,-1.8664,-3.7838
0,0,1,0,-1.0067,-2.5489
0,0,0,1,-1.9377,0.3507
0,0,1,0,0.64522,-1.3847
0,0,0,1,-1.7348,0.91337
0,0,1,0,-2.9664,-2.1246
0,0,1,0,-1.588,-0.88599
0,0,1,0,-1.2912,-1.4061
0,0,1,0,-0.52198,-2.462
0,0,0,1,-2.0819,1.6449
0,0,0,1,-0.17908,2.1123
0,0,0,1,-2.2722,1.1598
0,0,1,0,-1.2548,-2.6073
0,0,1,0,-2.9203,-2.378
0,0,0,1,-2.0774,1.5583
0,0,0,1,-2.9193,0.48976
0,0,0,1,-3.0157,0.66929
0,0,0,1,-1.948,0.52957
0,0,1,0,-0.30889,-2.6153
0,0,0,1,-2.8452,1.5832
0,0,1,0,-0.71892,-1.5627
0,0,0,1,-2.6124,1.2425
0,0,0,1,-2.1459,1.2233
0,0,1,0,-1.2195,-1.2392
0,0,1,0,-2.5102,-1.4314
0,0,1,0,-2.5926,-1.6554
0,0,1,0,-1.1674,-2.6959
0,0,1,0,-0.41915,-3.2472
0,0,1,0,-1.5371,-2.2971
0,0,1,1,-0.84837,-0.43775
0,0,1,0,-0.26499,-1.3377
0,0,0,1,-0.38535,-0.2746
0,0,0,1,-3.7351,0.048859
0,0,1,0,-3.048,-2.5669
0,0,0,1,-2.1935,0.37134
0,0,1,0,-0.79844,-1.2424
0,0,0,1,-2.342,-0.56828
0,0,1,0,-1.4235,-3.0641
0,0,0,1,-1.5055,1.2569
0,0,0,1,-1.4865,2.5539
0,0,0,1,-1.6622,0.84273
0,0,0,1,-2.308,1.078
0,0,0,1,-3.4938,1.418
0,0,1,0,-2.2376,-2.7905
0,0,0,1,-1.8837,2.0758
0,0,1,0,-2.495,-1.7813
0,0,0,1,-2.9285,3.0143
0,0,0,1,-2.8921,1.7905
0,0,0,1,-1.8188,1.9793
0,0,1,0,-0.20631,-1.586
0,0,0,1,-1.999,-0.090182
0,0,1,0,-0.79528,-1.8993
0,0,1,0,-1.3092,-3.4099
0,0,1,0,-2.4441,-1.4931
0,0,1,0,-0.36429,-2.9088
0,0,1,0,-0.36179,-1.3562
0,0,1,0,-1.4958,-4.1033
0,0,1,0,-1.0697,-1.5009
0,0,1,0,-2.1123,-3.118
0,0,0,1,-2.1908,0.34984
0,0,0,1,-2.3514,2.8807
0,0,1,0,-1.0803,-2.2779
0,0,0,1,-1.6212,1.4277
0,0,0,1,-2.4416,1.7408
0,0,0,1,-2.1188,1.0175
0,0,1,0,0.46607,-1.2222
0,0,0,1,-2.1308,2.1058
0,0,0,1,-1.3655,0.16638
0,0,0,1,-2.2112,2.4082
0,0,1,0,0.35473,-1.5757
0,0,1,1,-1.7264,-0.85521
0,0,0,1,-2.5252,1.7508
0,0,0,1,-3.5314,0.64651
0,0,1,0,-0.053236,-1.7597
0,0,0,1,-1.731,-0.078188
0,0,0,1,-0.91127,0.40601
0,0,0,1,-0.66379,1.9847
0,0,1,0,-1.7197,-1.2628
0,0,0,1,-1.9451,1.5921
0,0,1,0,-0.46133,-3.1714
0,0,1,0,-1.9968,-4.7599
0,0,0,1,-2.0801,1.2961
0,0,1,0,-2.2495,-2.5564
0,0,0,1,-2.5075,1.395
0,0,1,0,-1.6715,-1.9836
0,0,1,0,-1.5956,-3.1832
0,0,1,0,-1.7515,-1.2463
0,0,0,1,-2.7678,0.89401
0,0,1,0,-1.6201,-2.2227
0,0,1,0,-1.9139,-3.6886
0,0,0,1,-1.3582,0.17445
0,0,1,0,-0.28409,-3.0582
0,0,0,1,-0.26273,0.94637
0,0,0,1,-1.6409,1.8429
0,0,0,1,-3.6355,1.0091
0,0,0,1,-1.5037,1.7368
0,0,0,1,-1.4102,1.8184
0,0,0,1,-2.3859,1.0279
0,0,1,0,-2.2243,-3.0666
0,0,0,1,-1.4674,0.1586
0,0,1,0,-1.021,-2.4976
0,0,0,1,-1.3319,2.048
0,0,1,0,-0.20042,-2.6004
0,0,0,1,-1.9414,1.275
0,0,1,0,-0.27077,-1.2915
0,0,1,0,-1.9812,-3.091
0,0,0,1,-2.356,0.063074
0,0,1,0,-0.91433,-1.3429
0,0,1,1,-1.7288,-0.78415
0,0,0,1,-1.872,2.5114
0,0,1,0,-2.255,-2.2175
0,0,0,1,-1.5645,1.7358
0,0,0,1,-1.0719,1.444
0,0,1,0,-1.6707,-4.2178
0,0,1,0,-0.78461,-1.0948
0,0,1,0,-0.13175,-2.216
0,0,1,0,0.015479,-1.8139
0,0,0,1,-1.9828,1.698
0,0,0,1,-2.1895,-0.25574
0,0,0,1,-2.4975,0.31797
0,0,0,1,-2.0281,1.9125
0,0,1,0,-0.91171,-2.8414
0,0,0,1,-1.5299,0.20018
0,0,0,1,-1.9388,1.8636
0,0,1,0,-0.07715,-3.2518
0,0,0,1,-2.0239,0.36857
0,0,0,1,-3.2365,0.52295
0,0,0,1,-2.6489,1.1518
0,0,0,1,-0.45941,2.1501
0,0,1,0,-1.473,-2.0673
0,0,0,1,-1.3917,0.67431
0,0,0,1,-2.2349,0.27501
0,0,0,1,-2.3647,0.9797
0,0,0,1,-2.0126,0.93373
0,0,1,0,-0.9254,-2.4067
0,0,0,1,-0.053705,0.0089775
0,0,0,1,-1.9935,1.8067
0,0,1,0,-0.39084,-0.94575
0,0,0,1,-2.6929,0.73673
0,0,0,1,-1.3744,0.059562
0,0,0,1,-0.57308,0.5963
0,0,0,1,-1.5593,0.94247
0,0,0,1,-1.9415,0.64149
0,0,1,0,-0.64633,-2.2962
0,0,0,1,-2.1613,2.0644
0,0,0,1,-3.6539,1.3646
0,0,0,1,-1.7472,0.90072
0,0,1,0,-3.8614,-1.8556
0,0,0,1,-2.4117,1.7899
0,0,1,0,-1.339,-1.029
0,0,0,1,-2.8749,0.6983
0,0,1,0,-0.51831,-3.0994
0,0,1,0,-0.59808,-2.9354
0,0,1,0,-0.40628,-1.3544
0,0,0,1,-2.8539,2.2311
0,0,0,1,-2.3364,1.366
0,0,0,1,-3.3266,1.1838
0,0,0,1,-1.598,2.1233
0,0,1,0,-1.8254,-2.3137
0,0,1,0,-0.80754,-1.8427
0,0,0,1,-1.6782,2.4512
0,0,1,0,-1.3438,-1.6345
0,0,0,1,-2.4447,1.3617
0,0,0,1,-1.8852,0.78587
0,0,0,1,-2.0397,0.28965
0,0,1,0,-1.4957,-1.8727
0,0,0,1,-3.0925,1.1094
0,0,1,0,-0.49089,-1.3231
0,0,1,0,-1.8937,-1.22
0,0,0,1,-1.0925,0.84852
0,0,0,1,-2.054,1.4267
0,0,1,0,-0.84006,-3.2625
0,0,1,0,-1.1878,-2.5651
0,0,1,0,-2.5513,-2.0226
0,0,1,0,-0.1315,-1.1078
0,0,1,0,-2.4595,-3.8067
0,0,0,1,-1.7144,1.1271
0,0,1,0,-2.5484,-1.6344
0,0,1,0,0.0047486,-4.1189
0,0,0,1,-2.4621,1.7631
0,0,0,1,-2.8164,1.0585
0,0,1,0,-3.3987,-0.16804
0,0,0,1,-1.7889,1.8652
0,0,0,1,-0.48774,2.19
0,0,0,1,-2.8174,0.94285
0,0,0,1,-2.5855,0.10107
0,0,1,0,-1.7276,-1.0374
0,0,1,0,-1.3215,-1.6128
0,0,1,0,-1.8079,-2.2945
0,0,1,0,-2.3522,-1.956
0,0,1,0,-0.7023,-1.2098
0,0,0,1,-2.0075,3.2036
0,0,1,0,-2.8495,-0.98803
0,0,1,0,-0.67552,-1.9098
0,0,1,0,-2.3735,-2.1279
0,0,1,0,-0.73766,-1.4292
0,0,0,1,-2.3739,1.1655
0,0,0,1,-2.1547,1.6397
0,0,1,0,-2.3063,-2.4817
0,0,0,1,-2.7694,1.7413
0,0,1,0,-2.1598,-1.3108
0,0,0,1,-1.805,1.7473
0,0,0,1,-1.0166,2.2644
0,0,1,0,-0.94921,-3.7805
0,0,1,0,-1.5802,-3.7898
0,0,0,1,-1.8365,0.74457
0,0,1,0,0.14692,-2.6805
0,0,1,0,-0.15657,-2.7663
0,0,0,1,-1.4697,1.5345
0,0,0,1,-1.4424,2.525
0,0,1,0,-1.4138,-1.6781
0,0,0,1,-2.17,1.7529
0,0,1,0,-1.4318,-0.46555
0,0,1,0,-0.96026,-1.2779
0,0,1,0,-1.6533,-1.1613
0,0,1,0,-0.875,-1.5707
0,0,0,1,-2.7044,2.7914
0,0,1,0,-0.22179,-1.7083
0,0,1,0,-0.013946,-1.3711
0,0,1,0,-3.2567,-1.7431
0,0,1,0,-0.82422,-1.1447
0,0,1,0,-1.521,-1.7204
0,0,0,1,-2.3313,1.3511
0,0,1,0,-2.3805,-1.293
0,0,0,1,-2.1197,0.89744
0,0,0,1,-1.6112,1.6438
0,0,0,1,-1.8691,1.6565
0,0,1,0,-1.0213,-3.2104
0,0,0,1,-2.6714,0.41005
0,0,1,0,-0.9999,-2.6073
0,0,0,1,-1.5515,3.1433
0,0,1,0,-0.9929,-1.7086
0,0,1,0,-2.0366,-0.64786
0,0,1,0,-0.95881,-1.467
0,0,1,0,-0.5472,-2.9647
0,0,1,0,-1.6961,-1.6281
0,0,0,1,-1.7075,1.973
0,0,0,1,-2.0296,1.5306
0,0,0,1,-1.2415,1.8657
0,0,0,1,-2.9851,1.6415
0,0,1,0,-2.3456,-2.0115
0,0,1,0,-2.0665,-2.9583
0,0,0,1,-2.2385,1.8988
0,0,0,1,-2.7319,1.1924
0,0,0,1,-2.8205,2.7504
0,0,1,0,-1.0142,-2.7828
0,0,1,0,-1.75,-2.7948
0,0,0,1,-1.269,1.8535
0,0,1,0,-1.2334,-2.7273
0,0,0,1,0.40233,0.69972
0,0,0,1,-0.90144,1.1488
0,0,1,0,-1.8069,-2.2759
0,0,0,1,-2.8717,1.2472
0,0,1,0,0.061422,-1.9198
0,0,0,1,-0.81072,1.2295
